fecha|pais|operadora|ruta|tipo_aeronave|abordo|pasajeros|tripulantes|bajas|bajas_pasajeros|bajas_tripulacion|bajas_tierra
1929-11-06|England|Deutsche Lufthansa|Croyden  Amsterdam  Berlin|Junkers|8|4|4|7|3|4|0
1929-11-16|France|Air Union|Marseille  Ajaccio  Tunis|other|3|0|3|3|0|3|0
1929-11-20|other|SAM Societ Aerea Mediterranea|Cagliari Terranova  Rome|other|12|9|3|1|1|0|0
1929-11-30|other|Varney Air Lines||other|1|0|1|1|0|1|0
1929-12-02|other|National Air Transport||McDonnell Douglas|1|0|1|1|0|1|0
1929-12-19|Germany|Deutsche Lufthansa|Marseille  Berlin|other|3|0|2|2|0|2|0
1929-12-30|other|Trans Continental Air Transport|Demonistration|other|5|3|2|5|3|2|0
1930-01-10|other|Boeing Air Transport||Boeing|1|0|1|1|0|1|0
1930-01-13|Madagascar|Air Orient|Antananarivo  Paris|other|3|0|3|3|0|3|0
1930-01-19|other|Maddux Airlines|Aqua Caliente Mexico  Los Angeles|other|16|14|2|16|14|2|0
1930-01-25|Spain|Aeropostale|Casablanca  Alicante|other|2|0|2|2|0|2|0
1930-01-27|other|Central  Airlines Universal Aviation Corporation|Wichita  Kansas City KS|other|5|4|1|5|4|1|0
1930-02-03|other|Colonial Air Transport|Newark NJ  Hartford CT|other|1|0|1|1|0|1|0
1930-02-10|England|Air Union|Paris  Croydon|other|6|3|3|2|2|0|0
1930-04-18|other|Canadian Colonial Airways|Albany NY  Jersey City NJ|Fairchild Aircraft|4|3|1|4|3|1|0
1930-05-10|Argentina|Aeropostale|Buenos Aires  Montevideo|other|4|2|2|3|1|2|0
1930-06-05|other|Colonial Air Transport|Boston  Newark|other|15|13|2|1|1|0|0
1930-07-07|Denmark|Deutsche Lufthansa|Stettin  Norway|Dornier|8|5|3|5|4|1|0
1930-07-10|other|Cross Airways|Port Aransas  Kansas City|Lockheed Martin|5|4|1|5|4|1|0
1930-07-21|England|Walcot Air Line|London  Le touquet France|Junkers|6|4|2|6|4|2|0
1930-08-22|Slovakia|Ceskoslovenske Aerolinie|Prague  Bratislava|other|11|10|1|10|9|1|0
1930-09-11|England|Sabena|Croydon  Brussels|other|2|0|2|2|0|2|0
1930-09-25|Canada|Western Canada Airways|Calgary  Moosejaw|Boeing|3|2|1|3|2|1|0
1930-10-05|France|Military  British Air Ministry|Cardington England  Karachi Pakistan|other|54|0|0|48|0|0|0
1930-10-06|Germany|Deutsche Lufthansa|Berlin  Vienna|Messerschmitt|8|6|2|8|6|2|0
1930-10-12|Morocco|Aeropostale|Casablanca  Bahat  Toulouse|other|4|3|1|4|3|1|0
1930-10-13|Australia|Wings Ltd||De Havilland|3|2|1|3|2|1|0
1930-10-28|Canada|AlaskaWashington Airways||Lockheed Martin|3|2|1|3|2|1|0
1930-10-30|France|Imperial Airways|Paris France  London England|Handley Page|6|3|3|3|2|1|0
1930-10-30|India|Embry Riddle Company||other|1|0|1|1|0|1|0
1930-11-07|Brazil|Syndicato Condor|Porto Alegre  Laguna  Rio de Janeiro|Junkers|9|8|1|1|1|0|0
1930-11-18|other|Pacific Air Transport|Burbank CA  Oakland CA|Boeing|3|0|3|3|0|3|0
1930-12-09|China|China National Aviation Corporation|Shanghai  Hankow|other|6|4|2|4|2|2|0
1931-01-08|Belgium|Sabena|Brussels  London|Fokker|2|0|2|2|0|2|0
1931-01-22|other|Varney Air Lines|Portland  Pasco|Boeing|1|0|1|1|0|1|0
1931-02-08|New Zealand|Dominion Air Lines|Gisborne  Hastings|other|3|2|1|3|2|1|0
1931-02-20|Canada|Western Canada Airways|Winnigeg  Moosejaw|Fokker|3|2|1|2|2|0|0
1931-02-24|Spain|Aeropostale|Algiers  Marseille|other|3|0|3|1|0|1|0
1931-03-21|Australia|Australian National Airways|Sydney  Melbourne|Avro|8|6|2|8|6|2|0
1931-03-31|other|Trans Continental and Western Air|Kansas City  Wichita   Los Angeles|Fokker|8|6|2|8|6|2|0
1931-04-14|Germany|Deutsche Lufthansa||Messerschmitt|10|7|3|2|0|2|0
1931-05-05|other|Pacific Air Transport|San Diego  Los Angeles|Boeing|2|0|2|2|0|2|0
1931-05-22|Australia|Guiena Airways|Lae  Bulolo|Junkers|1|0|1|1|0|1|0
1931-05-24|other|National Air Transport||Boeing|1|0|1|1|0|1|0
1931-06-07|other|Air Orient|Saigon  Karachi|Fokker|4|0|4|4|0|4|0
1931-06-11|other|Rubner Flying Service||Lockheed Martin|3|1|2|2|0|2|0
1931-06-13|Germany|Deutsche Lufthansa|Cologne  Saarbrucken|Dornier|4|2|2|4|2|2|0
1931-07-12|other|Braniff Airlines|Chicago  Detroit|Lockheed Martin|2|0|2|2|0|2|0
1931-07-14|Australia|Australian Aerial Services||other|2|0|2|2|0|2|0
1931-07-21|other|American Airways||other|1|0|1|1|0|1|0
1931-07-24|Bulgaria|CIDNA|Constantinople  Budapest|Fokker|7|5|2|7|5|2|0
1931-08-09|other|American Airways|Cincinnati  Atlanta|other|6|4|2|6|4|2|0
1931-09-14|other|ChicagoDetroit Airways||Lockheed Martin|1|0|1|1|0|1|0
1931-09-15|Oman|CIDNA|Paris  Bucharest|Fokker|6|4|2|6|4|2|0
1931-09-16|other|Pacific Air Transport|Oakland CA  Seattle WA|Boeing|4|3|1|4|3|1|0
1931-10-06|Canada|Deutsche Lufthansa|Sydney  New York|other|3|0|3|3|0|3|0
1931-10-14|Brazil|Syndicato Condor||Dornier|3|0|3|3|0|3|0
1931-11-05|other|NY Phil Washington AW|Newark NJ   Camden NJ  Washington DC|Lockheed Martin|5|4|1|5|4|1|0
1931-11-13|South Africa|Union Airways|Durban  Cape Town|De Havilland|3|2|1|3|2|1|0
1931-11-23|other|Boeing Air Transport||Boeing|1|0|1|1|0|1|0
1931-11-24|China|China National Aviation Corporation|Nanking  Peiking|other|3|1|2|3|1|2|0
1931-11-26|other|Varney Air Lines|Portland  OR  Pasco WA|Boeing|1|0|1|1|0|1|0
1931-12-05|other|Braniff Airways|Kansas City  Chicago|Lockheed Martin|6|5|1|2|2|0|0
1931-12-06|Thailand|KLM Royal Dutch Airlines|Djakarta  Amsterdam   Bangkok  Rangoon Burma|Fokker|7|3|4|5|2|3|0
1931-12-09|other|Aeropostale|Marseille  Algiers|other|2|0|2|2|0|2|0
1931-12-31|other|American Airways|Port Colombus OH  Louisville KY|Fairchild Aircraft|5|4|1|4|4|0|0
1932-01-21|other|Northwest Airways|Rockford  Chicago IL  Madison WI|other|1|0|1|1|0|1|0
1932-01-29|other|Century Pacific Lines|San Francisco  Bakersfield  Los Angeles CA|other|8|7|1|8|7|1|0
1932-02-01|other|Bimini Airways|Miami  Bimini|Fairchild Aircraft|5|4|1|5|4|1|0
1932-02-02|other|Boeing Air Transport||Boeing|2|0|2|1|0|1|0
1932-02-02|other|Transamerican Airlines|Chicago  Kalamazoo|other|1|0|1|1|0|1|0
1932-02-27|Brazil|Aeropostale||other|3|0|3|3|0|3|0
1932-03-08|other|Century Air Lines|Training|other|5|0|5|3|0|3|0
1932-03-19|other|American Airways|Phoenix AZ  Los Angeles CA|Fokker|7|5|2|7|5|2|0
1932-03-21|other|Trans Continental and Western Air|Columbus  McKeesport|Northrop Grumman|1|0|1|1|0|1|0
1932-03-29|Iraq|Air Orient|Damascus  Baghdad  Karachi|other|3|1|2|3|1|2|0
1932-03-31|other|National Air Transport||Boeing|1|0|1|1|0|1|0
1932-04-21|India|Transamerica Airlines||other|1|0|1|1|0|1|0
1932-05-16|other|Pacific Air Transport|San Diego  Burbank  Oakland|Boeing|3|2|1|3|2|1|0
1932-05-30|other|Varney Air Lines||Boeing|2|0|2|1|0|1|0
1932-07-16|Chile|Panagra|Santiago Chile  Mendosa Argentina|other|9|6|3|9|6|3|0
1932-08-12|Lebanon|Air Orient|Marseille  Naples  Beyrouth  Saigon|other|7|3|4|0|0|0|0
1932-08-31|Germany|A B Aerotransport|Amsterdam  Hanover  Copenagen  Malm|Junkers|2|0|2|2|0|2|0
1932-09-08|other|American Airways|El Paso  Dallas|Fokker|4|2|2|3|1|2|0
1932-09-17|England|Air Union||other|2|0|2|1|0|1|0
1932-09-18|Australia|New England Airways|Sydney  Lismore  Brisbane|De Havilland|3|2|1|3|2|1|0
1932-10-12|Mauritania|Aeropostale|Dakar  Port Etienne  Algiers  Paris|other|1|0|1|1|0|1|0
1932-10-26|Bolivia|Lloyd Aero Boliviano||other|2|0|2|2|0|2|0
1932-10-29|England|Deutsche Lufthansa|London  Cologne  Berlin|Junkers|2|0|2|2|0|2|0
1932-11-02|Germany|Deutsche Lufthansa|Nuremberg  Frankfort|Junkers|5|3|2|5|3|2|0
1932-11-25|other|Hunter Airways|Little Rock AR  Memphis TN|other|2|1|1|2|1|1|0
1932-12-14|other|Trans Continental and Western Air||other|2|0|2|2|0|2|0
1932-12-14|other|Boeing Air Transport||Boeing|1|0|1|1|0|1|0
1932-12-26|Australia|Guinea Airways||De Havilland|1|0|1|1|0|1|0
1933-01-10|other|Aeropostale||other|3|0|3|1|0|1|0
1933-01-14|other|Eastern Air Transport|Test flight|other|2|0|2|2|0|2|0
1933-01-20|United States|American Airways||other|1|0|1|1|0|1|0
1933-01-20|other|American Airways|Big Springs  San Antonio|other|1|0|1|1|0|1|0
1933-01-24|other|Pacific Air Transport||other|3|1|2|2|0|2|0
1933-03-11|Argentina|Pan American Grace Airways|Mendoza Argentina  Santiago Chili|Fairchild Aircraft|2|0|2|2|0|2|0
1933-03-25|other|Varney Airlines|Burbank  San Francisco|Lockheed Martin|3|2|1|3|2|1|11
1933-03-28|Belgium|Imperial Airways|Cologne Germany  Croydon England|Armstrong Whitworth Aircraft|15|12|3|15|12|3|0
1933-04-03|Germany|Deutsche Lufthansa||Junkers|2|1|1|1|1|0|0
1933-04-04|other|Military  US Navy||other|76|0|0|73|0|0|0
1933-04-23|Italy|Air Orient|Corfu  Naples|other|8|5|3|5|2|3|0
1933-04-29|Germany|Eurasia||Junkers|4|2|2|4|2|2|0
1933-05-09|Spain|Aeropostale  La Tecoere Company|Paris  Morroco|other|6|3|3|6|3|3|0
1933-06-04|other|Eastern Air Transport||other|1|0|1|1|0|1|0
1933-06-11|other|Palwaukee|Sightseeing|Sikorsky Aircraft Corporation|9|7|2|9|7|2|0
1933-07-18|other|Societa Anonima Aero Expresso Italiana|Athens  Rhodes|other|6|2|4|6|2|4|0
1933-08-29|Mexico|Trans Continental and Western Air|Amarillo TX  Albuquerque NM|other|5|3|2|5|3|2|0
1933-09-12|other|Aeroput|Ljubjana  Susak Croatia|other|8|6|2|8|6|2|0
1933-10-10|India|United Air Lines|Newark  Cleveland  Chicago  Oakland|Boeing|10|7|3|10|7|3|0
1933-10-31|France|Air France|Zurich  Basel  Paris|other|5|2|3|2|1|1|0
1933-11-09|other|United Air Lines|Seattle WA  Dallas TX|Boeing|10|7|3|4|3|1|0
1933-11-10|Mexico|Trans Continental and Western Air||Northrop Grumman|1|0|1|0|0|0|0
1933-11-20|China|China National Aviation Corporation|Canton  Shanghai|other|8|7|1|8|7|1|0
1933-11-21|Ukraine|Kalinin|Test flight|other|20|0|20|14|0|14|0
1933-11-24|other|National Air Transport||Boeing|2|0|2|2|0|2|0
1933-12-11|Germany|Deutsche Lufthansa|Berlin  Hamburg|other|10|8|2|6|4|2|0
1933-12-14|South Africa|Union Airways||Junkers|6|4|2|5|3|2|0
1933-12-30|Belgium|Imperial Airways|Brussels Belgium  Croydon England|Avro|10|8|2|10|8|2|0
1934-01-15|France|Air France|Saigon  Paris|other|14|10|4|14|10|4|0
1934-01-20|France|Air France||Breguet Aviation|2|0|0|2|0|0|0
1934-02-23|other|Boeing Aircraft Company|Salt Lake City  Cheyenne|Boeing|8|5|3|8|5|3|0
1934-02-26|Morocco|Air France||other|6|0|0|1|0|0|0
1934-03-06|other|American Airways|St Louis MO  Chicago IL|Fairchild Aircraft|4|3|1|4|3|0|0
1934-03-10|Colombia|Pan American Airways Scadta|Quiddo  Cartago|Sikorsky Aircraft Corporation|6|4|2|5|3|2|0
1934-03-22|Peru|Pan American Grace Airlines||other|15|12|3|3|0|3|0
1934-04-10|China|China National Aviation Corporation||Sikorsky Aircraft Corporation|3|1|2|3|1|2|0
1934-05-09|other|Air France|Dieppe France  New Haven England|other|6|3|3|6|3|3|0
1934-05-31|England|Air France|Croydon England  Paris France|other|2|0|2|2|0|2|0
1934-06-09|other|American Airways|New York  Chicago|other|7|4|3|7|4|3|0
1934-06-11|Argentina|Panagra|Buenos Aires  Santiago|other|10|7|3|6|3|3|0
1934-06-22|Germany|Deutsche Lufthansa||Dornier|7|5|2|1|0|1|0
1934-06-23|other|Aerevias Centrales Air Service|Mexico  Burbank|Lockheed Martin|1|0|1|1|0|1|0
1934-07-09|other|United Air Services|San Bernardion  Los Angeles|Lockheed Martin|4|3|1|3|2|1|0
1934-07-27|Germany|Swissair|Zurich  Stuttgart  Leipzig  Berlin|other|12|9|3|12|9|3|0
1934-08-05|Brazil|Air France||other|2|0|2|2|0|2|0
1934-08-31|other|Rapid Air Transport|Kansas City  Saint Joseph  Omaha|other|5|4|1|5|4|1|0
1934-10-02|other|Hillmans Airways|Croydon  Paris|De Havilland|7|6|1|7|6|1|0
1934-10-03|Australia|Qantas||De Havilland|3|2|1|3|2|1|0
1934-10-19|Australia|Holymans Airways|Launceston Tasmania  Melbourne Australia|De Havilland|11|9|2|11|9|2|0
1934-11-02|Australia|Holdens Air Transport Service|Rabaul  Kaiapit|De Havilland|4|2|2|2|2|0|0
1934-11-15|other|Rapid Air Transport|Omaha  Kansas City|other|2|0|2|2|0|2|0
1934-11-15|Australia|Qantas|London  Sydney|De Havilland|4|3|1|4|3|1|0
1934-12-07|Germany|Deutsche Lufthansa|Berlin  Hanover|Junkers|3|0|3|3|0|3|0
1934-12-08|other|Braniff Airlines|Kansas City MO  Chicago IL|Lockheed Martin|1|0|1|1|0|1|0
1934-12-10|Cuba|Cubana de Aviacion|Havana  Santiago de Cuba|other|8|5|3|4|2|2|0
1934-12-20|Syria|KLM Royal Dutch Airlines|Amsterdam  Batavia Java|McDonnell Douglas|7|3|4|7|3|4|0
1934-12-22|other|American Airlines|Louisville KY  Nashville TN|Lockheed Martin|1|0|1|1|0|1|0
1934-12-31|other|Aeroflot||Tupolev|10|8|2|10|8|2|0
1935-01-08|Pakistan|Indian Air Force|Training|other|2|0|2|0|0|2|15
1935-01-26|other|Trans Continental and Western Air|Newark NJ  Columbus OH|other|1|0|1|1|0|1|0
1935-01-31|Germany|Deruluft|Koenigberg  Berlin|Junkers|11|8|3|11|8|3|0
1935-02-12|other|Military  US Navy||other|83|0|83|2|0|2|0
1935-03-07|Germany|Deruluft||other|3|0|3|0|0|0|0
1935-03-15|Egypt|Misrair|Jerusalem  Cairo|De Havilland|6|5|1|3|2|1|0
1935-03-29|Germany|Deutsche Lufthansa|Training|Junkers|5|0|5|5|0|5|0
1935-04-01|France|Air France||other|3|0|3|1|0|1|0
1935-04-06|Germany|KLM Royal Dutch Airlines|Prague Leipzig Essen Amsterdam Rotterdam|Fokker|7|2|5|7|2|5|0
1935-05-01|other|Varney Air Lines|Pueblo  El Paso|Lockheed Martin|1|0|1|1|0|1|0
1935-05-06|other|Trans Continental and Western Air|Los Angeles  Albuquerque  Kanasas City   Washington|McDonnell Douglas|14|12|2|5|3|2|0
1935-05-18|Russia|Gorky Eskadrilya|Demonstration|Tupolev|50|37|13|50|37|13|2
1935-05-18|other|Knowles Flying Service of Detroit|Sightseeing|other|12|11|1|3|2|1|0
1935-05-27|other|Wyoming Air Service|Billings  Sheridan  Casper  Cheyenne|Boeing|1|0|1|1|0|1|0
1935-05-28|other|Chicago and Southern Airlines|Chicago  St Louis|other|2|1|1|2|1|1|0
1935-05-29|Honduras|||other|9|0|0|6|0|0|0
1935-06-24|Colombia|Servicio Aereo Columbiano  SCADTA|Medellin  Bogot|other|20|18|2|17|15|2|0
1935-07-14|Netherlands|KLM Royal Dutch Airlines|Amsterdam  Sweden|Fokker|20|15|5|6|2|4|0
1935-07-19|other|WedellWilliams Air Service Corporation|New Orleans LA  Mobile AL|other|2|1|1|2|1|1|0
1935-07-20|Switzerland|KLM Royal Dutch Airlines|Milan  Frankfort  Amsterdam|McDonnell Douglas|13|9|4|13|9|4|0
1935-07-23|United Kingdom|Jersey Airways|Cardiff  SaintHelier|De Havilland|8|7|1|1|3|0|0
1935-07-28|Colombia|Fuerza Aerea Colombiana|Palanquero  Tres Esquinas|Junkers|5|3|2|5|3|2|0
1935-08-07|Egypt|Ala Littoria|Guidonia  Cairo  Massawa  Asmara|other|7|3|4|7|3|4|0
1935-08-14|other|Delta Air Lines|Dallas   Atlanta|other|4|3|1|4|3|1|0
1935-08-15|other|Private||Lockheed Martin|2|1|1|2|1|1|0
1935-08-15|other|Aero Mayflower Transit Co|Helena  Denver|other|3|2|1|3|2|1|0
1935-09-01|other|Western Air Express|Burbank CA  Salt Lake City UT|Boeing|3|0|3|3|0|3|0
1935-09-13|Panama|Panama Airways|Panama City  David|other|8|7|1|8|7|1|0
1935-10-02|Australia|Holyman Airways|Melbourne  Sydney|De Havilland|5|3|2|5|3|2|0
1935-10-07|other|United Air Lines|Salt Lake City  Cheyenne|Boeing|12|9|3|12|9|3|0
1935-10-09|Finland|Aero OY|Tallinn  Helsinki|Junkers|6|4|2|6|4|2|0
1935-10-21|other|Chamberlin Flying Service|Troy  Teterboro|other|6|4|2|1|0|1|0
1935-10-30|other|United Air Lines|Test flight|Boeing|4|0|4|4|0|4|0
1935-11-02|Brazil|Air France|Bahia  Aracaju|other|4|0|4|4|0|4|0
1935-11-09|other|Braniff Airlines|Dallas  Waco|Lockheed Martin|1|0|1|1|0|1|0
1935-11-09|Italy|Imperial Airways|London  Brindisi  Alexandria|Short Brothers|13|10|3|12|9|3|0
1935-11-11|France|Air France||other|3|0|3|3|0|3|0
1935-12-04|France|Air Bleu|Le Havre  Paris  Tours  Bordeaux|other|2|0|2|1|0|1|0
1935-12-10|England|Sabena|Brussels Belgium  Croydon England|other|11|7|4|11|7|4|0
1935-12-24|Poland|Deutsche Lufthansa||other|3|2|1|3|2|1|0
1935-12-31|Egypt|Imperial Airways|London  Brindisi  Mirabella  Alexandria|Short Brothers|13|9|4|12|9|1|0
1936-01-14|Colombia|Military  Fuerza Aerea Colombiana||Junkers|16|13|3|13|10|3|0
1936-01-14|other|American Airlines|Newark  Memphis  Little Rock  Dallas  Los Angeles|McDonnell Douglas|17|14|3|17|14|3|0
1936-01-17|other|Lloyd Aereo Boliviano|Cochabamba  La Paz|Junkers|13|10|3|13|10|3|0
1936-01-21|France|Air France|Marseille  Ajaccio  Tunis|other|6|3|3|6|3|3|0
1936-01-29|other|American Airlines|Chicago  Oklahoma City|other|6|5|1|1|0|1|0
1936-02-10|other|Air France|Natal Brazil  Dakar Senegal|other|6|1|5|6|1|5|0
1936-02-15|other|Deutsche Lufthansa|Rio de Janerio  Berlin|other|4|0|4|4|0|4|0
1936-03-05|China|China National Aviation Corporation||other|6|3|3|0|0|0|0
1936-03-14|Chile|Lan Chile||Fairchild Aircraft|5|4|1|5|4|1|0
1936-03-26|Mexico|Mexicana|Mexico  Guatemala|other|14|10|4|14|10|4|0
1936-04-01|other|American Airlines|Newwark  Buffalo|other|2|0|2|2|0|2|0
1936-04-07|other|Trans Continental and Western Air|Newark  Los Angeles|McDonnell Douglas|14|11|3|12|10|2|0
1936-04-11|Spain|Pan American Airways|Miami  Rio de Janeiro|Sikorsky Aircraft Corporation|25|18|7|3|2|1|0
1936-04-15|Italy|Avio Linee Italiane|Turin  Milan|other|7|5|2|7|5|2|0
1936-04-17|Switzerland|Deutsche Lufthansa|Test flight|Junkers|5|0|5|3|0|3|0
1936-04-21|France|Sabena|Paris  Brussels  Cologne|Fokker|2|0|2|2|0|2|0
1936-04-30|Switzerland|Swissair||Sud Aviation|2|0|2|2|0|2|0
1936-05-16|Australia|Holymans Airways|Training|De Havilland|2|0|2|2|0|2|0
1936-06-09|Sweden|A B Aerotransport|Malmo  Amsterdam|Fokker|15|11|4|1|1|0|0
1936-06-13|Germany|Deutsche Lufthansa||Junkers|6|4|2|1|1|0|0
1936-06-16|Norway|Den Norske Luftfartskole|Bergen  Trondheim|Junkers|7|3|4|7|3|4|0
1936-07-15|Croatia|Aeroput|Belgrade  Zagreb  Ljubljana|other|7|5|2|7|5|2|0
1936-07-28|Tajikistan|Aeroflot||Tupolev|6|4|2|6|4|2|0
1936-07-31|other|Guernsey Airways|Saint Pierre  SaintHlier|other|10|8|2|10|8|2|0
1936-08-02|France|Air France|Paris  Toulouse  Dakar  Natal  Rio de Janeiro|other|3|0|3|3|0|3|0
1936-08-03|Mexico|Mexicana||Lockheed Martin|1|0|1|1|0|1|0
1936-08-05|other|Chicago Southern Airlines|New Orleans  Chicago|Lockheed Martin|8|6|2|8|6|2|0
1936-08-06|Colombia|SCADTA||Junkers|3|1|2|2|1|1|0
1936-08-12|Germany|British Airways|Hanover  Cologne  LondonGatwick|De Havilland|2|0|2|2|0|2|0
1936-08-22|Greece|Imperial Airways|Alexandria  Mirabella  Brindisi  Southampton|Short Brothers|11|8|3|2|2|0|0
1936-09-05|other|Pittsburgh Skyways Inc|Sightseeing|other|11|10|1|10|9|1|0
1936-09-24|Libya|Ala Littoria SA|Addis Ababa Ethiopia  Rome Italy|other|10|7|3|9|7|2|0
1936-09-25|other|Imperial Airways|Croydon  Paris|other|2|0|2|2|0|2|0
1936-09-28|other|Varney Air Lines|El Paso TX  Pueblo CO|Lockheed Martin|3|1|2|3|1|2|0
1936-09-29|other|Blue Bird Air Service||Lockheed Martin|4|3|1|4|3|1|0
1936-10-06|Mexico|Mexicana||Lockheed Martin|1|0|1|1|0|1|0
1936-10-09|United Kingdom|North Sea Aerial and General Transport||Blackburn Aircraft|1|0|1|1|0|1|0
1936-11-01|Germany|Deutsche Lufthansa|Frankfurt  Erfurt|Junkers|15|12|3|11|8|3|0
1936-11-17|Germany|Deutsche Lufthansa|Leipzig  Nuremberg|Junkers|16|13|3|4|3|1|0
1936-11-19|England|British Airways|Hanover  London|Fokker|4|0|4|2|0|2|0
1936-12-04|France|Deutsche Lufthansa|Lisbon  Burgos  Geneva  Munich|Junkers|6|3|3|6|3|3|0
1936-12-06|Russia|Deruluft|Berlin  Moscow|Antonov|14|11|3|9|7|2|0
1936-12-07|other|Air France|Marseille  Dakar  Natal  Rio de Janeiro|other|5|1|4|5|1|4|0
1936-12-09|England|KLM Royal Dutch Airlines|Croydon  Amsterdam|McDonnell Douglas|17|13|4|15|12|3|0
1936-12-15|other|Western Air Express|Burbank  Las Vegas  Salt Lake City|Boeing|7|4|3|7|4|3|0
1936-12-18|other|Northwest Orient Airlines|Chicago  Minneapolis  Missoula  Seattle|Lockheed Martin|2|0|2|2|0|2|0
1936-12-19|other|Eastern Air Lines|Miami  Charleston  Newark|McDonnell Douglas|11|8|3|0|0|0|0
1936-12-23|other|Braniff Airways|Test flight|Lockheed Martin|6|4|2|6|4|2|0
1936-12-27|other|United Air Lines|Oakland  San Francisco  Los Angeles|Boeing|12|10|2|12|10|2|0
1937-01-11|Mexico|Mexicana|Mexico City  Minatitln  Mrida|Lockheed Martin|9|6|3|9|6|3|0
1937-01-12|other|Western Air Express|Salt Lake City  Burbank|Boeing|13|11|2|5|4|1|0
1937-01-26|Algeria|Sabena|Elizabethville  Gao  ColombBchar  Oran  Brussels|other|12|8|4|12|8|4|0
1937-02-09|other|United Air Lines|Los Angeles  San Francisco  Oakland|McDonnell Douglas|11|9|2|11|9|2|0
1937-02-19|Australia|Airlines of Australia|Brisbane  Sidney|other|7|5|2|5|3|2|0
1937-03-12|Gambia|Deutsche Lufthansa|Las Palmas Canary Islands  Bathhurst Gambia|other|4|0|4|4|0|4|0
1937-03-24|France|Imperial Airways|Southhampton England  Alexandria Egypt|Short Brothers|6|1|5|5|1|4|0
1937-03-25|other|Trans Continental and Western Air|Newark  Camden  Pittsburg|McDonnell Douglas|13|10|3|13|10|3|0
1937-03-26|Germany|Deutsche Lufthansa||Junkers|6|4|2|0|0|0|0
1937-05-06|other|Deutsche Zeppelin Reederei|Frankfurt  Lakehurst NJ|other|97|36|61|35|13|22|1
1937-05-20|Germany|Deutsche Lufthansa||other|4|2|2|4|2|2|0
1937-06-02|other|Fuerzs Aerea De Chile|Puerto Montt  Punta Arenas|other|9|5|4|9|5|4|0
1937-06-20|other|ENTA|San Jos  San Isidro de El General|other|6|5|1|6|5|1|0
1937-07-02|Guinea|Private  Purdue Reasearch Foundation|Lae  Howland Island|Lockheed Martin|2|0|2|2|0|2|0
1937-07-28|Belgium|KLM Royal Dutch Airlines|Amsterdam  Paris|McDonnell Douglas|15|10|5|15|10|5|0
1937-08-02|Sudan|Ala Littoria|Rome Italy  Kartoum|other|9|5|4|9|5|4|0
1937-08-02|Panama|Pan American Grace Airways|Santiago Chili  Cristobal Panama|Sikorsky Aircraft Corporation|14|11|3|14|11|3|0
1937-08-06|Oman|Aeroflot||McDonnell Douglas|5|2|3|5|2|3|0
1937-08-08|China|China National Aviation Corporation|Canton  Shanghi|Sikorsky Aircraft Corporation|11|8|3|3|0|3|0
1937-08-10|other|Eastern Air Lines|Chicago  Daytona|McDonnell Douglas|9|7|2|4|2|2|0
1937-08-23|Argentina|Pan American Grace Airways|Mendosa  Cordoba|McDonnell Douglas|3|0|3|3|0|3|0
1937-08-27|Guinea|Guinea Airways||other|1|0|1|1|0|1|1
1937-10-01|Greece|Imperial Airways|Alexandria Egypt   Athens Greece|Short Brothers|14|9|5|2|2|0|0
1937-10-06|Netherlands|KLM Royal Dutch Airlines|Palembang  Singapore|McDonnell Douglas|11|7|4|4|1|3|0
1937-10-17|other|United Air Lines|Newark  Chicago  Cheyenne  Salt Lake City  Los Angeles|McDonnell Douglas|19|16|3|19|16|3|0
1937-10-27|other|Air France|Dakar  Casablanca|other|7|2|5|7|2|5|0
1937-11-11|Poland|Lot Polish Airlines|Krakow  Warsaw|Lockheed Martin|11|9|2|4|2|2|0
1937-11-12|Germany|Deutsche Lufthansa|Berlin  Mannheim|other|12|9|3|10|7|3|0
1937-11-12|Poland|LOT|Krakow  Warsaw|other|11|9|2|4|2|2|0
1937-11-16|Belgium|Sabena|Cologne  Brussels  London|Junkers|11|8|3|11|8|3|0
1937-11-26|United Kingdom|Deutsche Lufthansa||Junkers|3|0|3|3|0|3|0
1937-12-04|Germany|Ala Littoria|Rome  Munich  Berlin|Junkers|17|14|3|4|4|0|0
1937-12-05|Italy|Imperial Airways|India  London|Short Brothers|19|13|6|2|1|1|0
1937-12-05|Italy|Imperial Airways||Short Brothers|8|4|4|2|1|1|0
1937-12-08|France|Air France|Marseille  Lyon  Paris|other|7|6|1|2|1|1|0
1937-12-24|Slovakia|Air France|Bucharest  Vienna  Prague  Paris|other|3|1|2|3|1|2|0
1938-01-04|Germany|Lufthansa|Milan  Frankfurt|Junkers|6|3|3|6|3|3|0
1938-01-10|other|Northwest Orient Airlines|Seattle  Spokane  Butte  Billings  Chicago|Lockheed Martin|10|8|2|10|8|2|0
1938-01-11|Samoa|Pan American World Airways|Oakland  Honolulu  Kingman Reef  Pago Pago  Auckland|Sikorsky Aircraft Corporation|7|0|7|7|0|7|0
1938-01-12|Canada|General Airways|Sioux Lookout  Hudson|other|1|0|1|1|0|1|0
1938-02-02|other|Military  US Navy  Military  US Navy|Training|other|14|0|14|11|0|11|0
1938-02-05|Russia|TsAGI|Moscow  Murmansk|other|19|0|19|13|0|13|0
1938-02-09|Mexico|Mexicana|Test flight|Lockheed Martin|2|0|0|2|0|0|0
1938-02-09|France|Air France|Marseille France  Ajaccio Corsica|other|12|7|5|8|5|3|0
